[0.041s][info][class,load] java.lang.Object source: shared objects file
[1.833s][info][class,load] com.amazonaws.services.lambda.runtime.events.SNSEvent$SNSRecord source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.837s][info][class,load] jdk.proxy2.$Proxy15 source: __dynamic_proxy__
[1.839s][info][class,load] jdk.proxy2.$Proxy16 source: __dynamic_proxy__
[1.840s][info][class,load] java.util.LinkedList$Node source: jrt:/java.base
[1.840s][info][class,load] java.util.LinkedList$ListItr source: jrt:/java.base
[1.841s][info][class,load] com.amazonaws.services.lambda.runtime.events.SNSEvent$SNS source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.843s][info][class,load] com.amazonaws.services.lambda.runtime.events.SNSEvent$MessageAttribute source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.845s][info][class,load] java.util.concurrent.ConcurrentHashMap$TreeNode source: jrt:/java.base
[1.845s][info][class,load] java.util.concurrent.ConcurrentHashMap$TreeBin source: jrt:/java.base
[1.848s][info][class,load] org.joda.time.format.DateTimeFormatter source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.848s][info][class,load] org.joda.time.DateTimeFieldType source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.849s][info][class,load] org.joda.time.field.AbstractReadableInstantFieldProperty source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.849s][info][class,load] org.joda.time.DateTime$Property source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.849s][info][class,load] org.joda.time.DateTimeZone source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.849s][info][class,load] org.joda.time.ReadableDuration source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.849s][info][class,load] org.joda.time.ReadablePeriod source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.850s][info][class,load] org.joda.time.ReadablePartial source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.850s][info][class,load] org.joda.time.base.AbstractPartial source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.850s][info][class,load] org.joda.time.base.BaseLocal source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.850s][info][class,load] org.joda.time.LocalTime source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.850s][info][class,load] org.joda.time.LocalDateTime source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.851s][info][class,load] org.joda.time.LocalDate source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.851s][info][class,load] org.joda.time.DateMidnight source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.851s][info][class,load] org.joda.time.DurationFieldType source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.852s][info][class,load] org.joda.time.base.BasePartial source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.852s][info][class,load] org.joda.time.YearMonthDay source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.853s][info][class,load] org.joda.time.TimeOfDay source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.853s][info][class,load] com.amazonaws.services.lambda.runtime.serialization.util.ReflectUtil$10 source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.854s][info][class,load] com.amazonaws.services.lambda.runtime.serialization.util.ReflectUtil$1 source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.855s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000130249800 source: __JVM_LookupDefineClass__
[1.855s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000130249c00 source: __JVM_LookupDefineClass__
[1.856s][info][class,load] org.joda.time.format.ISODateTimeFormat source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.856s][info][class,load] org.joda.time.format.ISODateTimeFormat$Constants source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.857s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.858s][info][class,load] org.joda.time.format.InternalPrinter source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.858s][info][class,load] org.joda.time.format.InternalParser source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.858s][info][class,load] org.joda.time.DateTimeFieldType$StandardDateTimeFieldType source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.859s][info][class,load] org.joda.time.DurationFieldType$StandardDurationFieldType source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.859s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$NumberFormatter source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.859s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.860s][info][class,load] org.joda.time.DateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.860s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$Composite source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.860s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.861s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$StringLiteral source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.861s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$UnpaddedNumber source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.861s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$Fraction source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.862s][info][class,load] org.joda.time.field.BaseDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.862s][info][class,load] org.joda.time.field.PreciseDurationDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.862s][info][class,load] org.joda.time.field.PreciseDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.862s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.863s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$FixedNumber source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.863s][info][class,load] org.joda.time.format.DateTimeParser source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.863s][info][class,load] org.joda.time.format.InternalParserDateTimeParser source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.864s][info][class,load] org.joda.time.format.DateTimeParserInternalParser source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.864s][info][class,load] org.joda.time.format.DateTimeFormatterBuilder$MatchingParser source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.864s][info][class,load] org.joda.time.format.DateTimePrinterInternalPrinter source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.864s][info][class,load] org.joda.time.IllegalInstantException source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.865s][info][class,load] org.joda.time.JodaTimePermission source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.865s][info][class,load] org.joda.time.tz.NameProvider source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.865s][info][class,load] org.joda.time.tz.FixedDateTimeZone source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.865s][info][class,load] org.joda.time.tz.Provider source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.866s][info][class,load] org.joda.time.UTCDateTimeZone source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.866s][info][class,load] org.joda.time.DateTimeUtils source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.866s][info][class,load] org.joda.time.DateTimeUtils$MillisProvider source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.866s][info][class,load] org.joda.time.ReadableInterval source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.867s][info][class,load] org.joda.time.DateTimeUtils$SystemMillisProvider source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.867s][info][class,load] org.joda.time.field.UnsupportedDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.867s][info][class,load] org.joda.time.DurationField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.867s][info][class,load] org.joda.time.field.UnsupportedDurationField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.867s][info][class,load] org.joda.time.IllegalFieldValueException source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.868s][info][class,load] org.joda.time.field.DecoratedDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.868s][info][class,load] org.joda.time.field.DividedDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.868s][info][class,load] org.joda.time.field.RemainderDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.869s][info][class,load] org.joda.time.chrono.ZonedChronology source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.871s][info][class,load] org.joda.time.chrono.BasicChronology source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.871s][info][class,load] org.joda.time.chrono.BasicGJChronology source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.871s][info][class,load] org.joda.time.chrono.GregorianChronology source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.872s][info][class,load] org.joda.time.field.ImpreciseDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.872s][info][class,load] org.joda.time.chrono.BasicYearDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.873s][info][class,load] org.joda.time.chrono.GJYearOfEraDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.873s][info][class,load] org.joda.time.field.OffsetDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.873s][info][class,load] org.joda.time.chrono.GJEraDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.873s][info][class,load] org.joda.time.chrono.GJDayOfWeekDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.874s][info][class,load] org.joda.time.chrono.BasicDayOfMonthDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.874s][info][class,load] org.joda.time.chrono.BasicDayOfYearDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.874s][info][class,load] org.joda.time.chrono.BasicMonthOfYearDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.874s][info][class,load] org.joda.time.chrono.GJMonthOfYearDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.874s][info][class,load] org.joda.time.chrono.BasicWeekyearDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.875s][info][class,load] org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.875s][info][class,load] org.joda.time.field.BaseDurationField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.875s][info][class,load] org.joda.time.field.PreciseDurationField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.876s][info][class,load] org.joda.time.field.ZeroIsMaxDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.876s][info][class,load] org.joda.time.chrono.BasicChronology$HalfdayField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.876s][info][class,load] org.joda.time.field.MillisDurationField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.878s][info][class,load] org.joda.time.chrono.AssembledChronology$Fields source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.878s][info][class,load] org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.879s][info][class,load] org.joda.time.field.DecoratedDurationField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.879s][info][class,load] org.joda.time.field.ScaledDurationField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.880s][info][class,load] org.joda.time.chrono.BasicChronology$YearInfo source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.881s][info][class,load] org.joda.time.chrono.ISOYearOfEraDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.881s][info][class,load] org.joda.time.tz.ZoneInfoProvider source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.881s][info][class,load] org.joda.time.tz.ZoneInfoProvider$1 source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.885s][info][class,load] org.joda.time.tz.DateTimeZoneBuilder source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.885s][info][class,load] org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.886s][info][class,load] org.joda.time.tz.CachedDateTimeZone source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.886s][info][class,load] org.joda.time.tz.DateTimeZoneBuilder$DSTZone source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.889s][info][class,load] org.joda.time.tz.CachedDateTimeZone$Info source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.889s][info][class,load] org.joda.time.chrono.ZonedChronology$ZonedDurationField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.890s][info][class,load] org.joda.time.chrono.ZonedChronology$ZonedDateTimeField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.891s][info][class,load] org.joda.time.format.DateTimeParserBucket source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.892s][info][class,load] org.joda.time.format.DateTimeParserBucket$SavedField source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.892s][info][class,load] org.joda.time.format.DateTimeParserBucket$SavedState source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.893s][info][class,load] org.joda.time.field.FieldUtils source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.893s][info][class,load] org.joda.time.format.FormatUtils source: file:/Users/abib/.m2/repository/joda-time/joda-time/2.10.8/joda-time-2.10.8.jar
[1.899s][info][class,load] com.amazonaws.services.lambda.runtime.events.KafkaEvent$KafkaEventBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.900s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.introspect.MethodGenericTypeResolver source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.900s][info][class,load] sun.reflect.generics.scope.ConstructorScope source: jrt:/java.base
[1.900s][info][class,load] com.amazonaws.services.lambda.runtime.events.KafkaEvent$KafkaEventRecord source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.901s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.annotation.JsonCreator source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.901s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.annotation.JsonCreator$Mode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.902s][info][class,load] com.amazonaws.services.lambda.runtime.events.KafkaEvent$SchemaMetadata source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.903s][info][class,load] com.amazonaws.services.lambda.runtime.events.KafkaEvent$KafkaEventRecord$KafkaEventRecordBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.903s][info][class,load] sun.reflect.generics.tree.IntSignature source: jrt:/java.base
[1.905s][info][class,load] sun.reflect.generics.tree.LongSignature source: jrt:/java.base
[1.906s][info][class,load] sun.reflect.generics.tree.ByteSignature source: jrt:/java.base
[1.906s][info][class,load] sun.reflect.generics.tree.ArrayTypeSignature source: jrt:/java.base
[1.909s][info][class,load] com.amazonaws.services.lambda.runtime.events.KafkaEvent$SchemaMetadata$SchemaMetadataBuilder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.910s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.911s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$IntDeser source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.911s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$LongDeser source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.911s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$ByteDeser source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.912s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$ShortDeser source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.912s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$FloatDeser source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.912s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$DoubleDeser source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.912s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$BooleanDeser source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.912s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$CharDeser source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.913s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.exc.InvalidNullException source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.915s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000130264000 source: __JVM_LookupDefineClass__
[1.915s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000130264400 source: __JVM_LookupDefineClass__
[1.916s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000130264800 source: __JVM_LookupDefineClass__
[1.916s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000130264c00 source: __JVM_LookupDefineClass__
[1.917s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000130265000 source: __JVM_LookupDefineClass__
[1.917s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000130265400 source: __JVM_LookupDefineClass__
[1.920s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializer$$Lambda/0x00000001302602f8 source: software.amazon.lambda.powertools.utilities.EventDeserializer
[1.920s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializer$$Lambda/0x0000000130260548 source: software.amazon.lambda.powertools.utilities.EventDeserializer
[1.920s][info][class,load] java.util.Base64 source: jrt:/java.base
[1.921s][info][class,load] java.util.Base64$Decoder source: jrt:/java.base
[1.921s][info][class,load] java.util.Base64$Encoder source: jrt:/java.base
[1.922s][info][class,load] software.amazon.lambda.powertools.utilities.EventDeserializer$EventPart$$Lambda/0x0000000130260798 source: software.amazon.lambda.powertools.utilities.EventDeserializer
[1.924s][info][class,load] org.assertj.core.api.AssertionsForInterfaceTypes source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.924s][info][class,load] org.assertj.core.api.AbstractUniversalComparableAssert source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.924s][info][class,load] org.assertj.core.api.UniversalComparableAssert source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.925s][info][class,load] org.assertj.core.api.GenericComparableAssert source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.925s][info][class,load] org.assertj.core.api.AbstractIterableSizeAssert source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.925s][info][class,load] org.assertj.core.api.IterableSizeAssert source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.927s][info][class,load] org.assertj.core.api.AssertFactory source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.927s][info][class,load] org.assertj.core.api.ListAssert$$Lambda/0x0000000130262a40 source: org.assertj.core.api.ListAssert
[1.933s][info][class,load] org.assertj.core.internal.Iterables source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.934s][info][class,load] org.assertj.core.internal.Predicates source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.935s][info][class,load] org.assertj.core.internal.Lists source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.935s][info][class,load] org.assertj.core.util.IterableUtil source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.936s][info][class,load] org.assertj.core.internal.CommonValidations source: file:/Users/abib/.m2/repository/org/assertj/assertj-core/3.27.4/assertj-core-3.27.4.jar
[1.945s][info][class,load] com.amazonaws.services.lambda.runtime.events.SQSEvent$MessageAttribute source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-events/3.16.1/aws-lambda-java-events-3.16.1.jar
[1.948s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.DateDeserializers source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.948s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.DateDeserializers$DateBasedDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.948s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.DateDeserializers$CalendarDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.948s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.DateDeserializers$DateDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
